frequency,rebalance_date,next_rebalance,ic_pearson,ic_spearman,n_stocks
monthly,2001-07-31,2001-08-31,-0.044237411676465936,-0.03233148528612242,2687
monthly,2001-08-31,2001-09-28,-0.02166752296931363,-0.010187180672613637,2598
monthly,2001-09-28,2001-10-31,-0.06064105298414147,-0.021007337275853945,2457
monthly,2001-10-31,2001-11-30,0.044438358637723836,0.0989659161940424,2492
monthly,2001-11-30,2001-12-31,-0.15177167991897578,-0.11347986342195662,2576
monthly,2001-12-31,2002-01-31,-0.06818290898733716,-0.04809671642269936,2652
monthly,2002-01-31,2002-02-28,0.03016572184902456,0.08234456323377405,2640
monthly,2002-02-28,2002-03-28,-0.1086066440410558,-0.08391141623194753,2537
monthly,2002-03-28,2002-04-30,-0.15134796146004434,-0.1572130055456551,2645
monthly,2002-04-30,2002-05-31,-0.004675264720595421,0.02862921911276741,2568
monthly,2002-05-31,2002-06-28,-0.10775211290330175,-0.13218227715727274,2507
monthly,2002-06-28,2002-07-31,0.10789053065079444,0.10958284729917364,2448
monthly,2002-07-31,2002-08-30,0.04105108118928843,0.0809914809053158,2278
monthly,2002-08-30,2002-09-30,-0.04628881401004084,-0.06623230758001167,2251
monthly,2002-09-30,2002-10-31,0.07902896250966297,0.11064317166797998,2155
monthly,2002-10-31,2002-11-29,-0.051379273864627664,-0.03273822435851403,2191
monthly,2002-11-29,2002-12-31,-0.0743791881224069,-0.08261921741255812,2257
monthly,2002-12-31,2003-01-31,-0.017498909411544028,-0.02560423167649252,2243
monthly,2003-01-31,2003-02-28,0.03460955713382148,0.03967449613739014,2210
monthly,2003-02-28,2003-03-31,-0.0022923616097297217,0.03151702629896523,2192
monthly,2003-03-31,2003-04-30,-0.0043432637368671125,0.0367392309053538,2179
monthly,2003-04-30,2003-05-30,-0.07308708235425809,-0.033053636977394725,2260
monthly,2003-05-30,2003-06-30,-0.14265082810017116,-0.14110315156948347,2344
monthly,2003-06-30,2003-07-31,-0.16274684140916387,-0.15153316586368779,2362
monthly,2003-07-31,2003-08-29,0.0046338944442268805,0.06204136737300643,2420
monthly,2003-08-29,2003-09-30,-0.12225145230758756,-0.11372261429965684,2403
monthly,2003-09-30,2003-10-31,-0.07930993860499234,-0.0314275466218488,2449
monthly,2003-10-31,2003-11-28,-0.07845993219662066,-0.043812625301345644,2508
monthly,2003-11-28,2003-12-31,-0.014967096151113527,0.02854986533999922,2484
monthly,2003-12-31,2004-01-30,-0.17405517256454608,-0.15679616293182685,2508
monthly,2004-01-30,2004-02-27,0.025241063531123983,0.07505376602313799,2542
monthly,2004-02-27,2004-03-31,-0.02978497846694856,0.014143094606718924,2537
monthly,2004-03-31,2004-04-30,0.06428168724272722,0.07052721107464187,2545
monthly,2004-04-30,2004-05-28,0.02458753009929172,0.08303412565250197,2498
monthly,2004-05-28,2004-06-30,0.0022830712107408317,0.01800174633511802,2505
monthly,2004-06-30,2004-07-30,0.09503256916589829,0.11989279144407795,2527
monthly,2004-07-30,2004-08-31,0.052178609503407185,0.0693302699793787,2462
monthly,2004-08-31,2004-09-30,-0.06455244730831981,-0.022942582136650864,2444
monthly,2004-09-30,2004-10-29,0.0360670126081666,0.059942953257134564,2465
monthly,2004-10-29,2004-11-30,-0.14907909017974902,-0.1191304733127253,2467
monthly,2004-11-30,2004-12-31,-0.11857746111943918,-0.07310075897101531,2481
monthly,2004-12-31,2005-01-31,0.11070797454754232,0.13357253731308352,2503
monthly,2005-01-31,2005-02-28,0.06445858352029457,0.11838964775651387,2465
monthly,2005-02-28,2005-03-31,0.08471631062724684,0.1282571711149682,2502
monthly,2005-03-31,2005-04-29,0.14677171076465537,0.1539275154292948,2482
monthly,2005-04-29,2005-05-31,-0.061724717495727985,-0.008382649311628456,2403
monthly,2005-05-31,2005-06-30,-0.08581537960828876,-0.08650497568360217,2464
monthly,2005-06-30,2005-07-29,-0.1143380236598666,-0.08598943414123143,2488
monthly,2005-07-29,2005-08-31,0.01867704184919592,0.03980890271269773,2523
monthly,2005-08-31,2005-09-30,0.020156985020715626,0.026695739312112967,2497
monthly,2005-09-30,2005-10-31,0.03369029511584458,0.031698638267185414,2485
monthly,2005-10-31,2005-11-30,-0.013190927738859123,0.03921936890949153,2451
monthly,2005-11-30,2005-12-30,-0.0061691741168811015,0.02513605818463089,2453
monthly,2005-12-30,2006-01-31,-0.18084296396038738,-0.16220786316567443,2464
monthly,2006-01-31,2006-02-28,-0.001230234583412367,0.022977813574553148,2488
monthly,2006-02-28,2006-03-31,-0.07522453459117645,-0.07030472549553406,2509
monthly,2006-03-31,2006-04-28,0.016701775581100507,0.05815324757411307,2527
monthly,2006-04-28,2006-05-31,0.12053692743501433,0.1480467227521843,2522
monthly,2006-05-31,2006-06-30,0.05049133545882362,0.06821504643928296,2497
monthly,2006-06-30,2006-07-31,0.05742476018086151,0.06844566793459086,2488
monthly,2006-07-31,2006-08-31,0.0247060301908241,0.018708559285559596,2451
monthly,2006-08-31,2006-09-29,0.013712200491107785,0.04104459279869942,2466
monthly,2006-09-29,2006-10-31,-0.07519748623791252,-0.07678101541691824,2472
monthly,2006-10-31,2006-11-30,0.019429610274232983,0.06927611726133129,2483
monthly,2006-11-30,2006-12-29,-0.11647166131145258,-0.11242123024605671,2490
monthly,2006-12-29,2007-01-31,0.04305630316747907,0.10390793396904976,2474
monthly,2007-01-31,2007-02-28,-0.037832008857394836,-0.009595644031586721,2486
monthly,2007-02-28,2007-03-30,0.03427551482387948,0.04974154888326039,2470
monthly,2007-03-30,2007-04-30,0.04022610431628484,0.09745455336119786,2482
monthly,2007-04-30,2007-05-31,0.04504741101971025,0.09064254430371999,2461
monthly,2007-05-31,2007-06-29,-0.07102126579504135,-0.08333909548752862,2482
monthly,2007-06-29,2007-07-31,0.08259710719688512,0.10306772396206479,2477
monthly,2007-07-31,2007-08-31,0.09578582051970709,0.09477991003164539,2449
monthly,2007-08-31,2007-09-28,0.058173791063106044,0.08045671587260499,2440
monthly,2007-09-28,2007-10-31,0.03839100823976819,0.06781103961267426,2428
monthly,2007-10-31,2007-11-30,0.19178977282614482,0.19528386709933487,2398
monthly,2007-11-30,2007-12-31,-0.041956680602596524,-0.019919343057971925,2346
monthly,2007-12-31,2008-01-31,0.024802797855922126,0.05256475307774734,2346
monthly,2008-01-31,2008-02-29,0.06941397078515447,0.09333678187073885,2322
monthly,2008-02-29,2008-03-31,0.04243044904193053,0.030113370150762965,2298
monthly,2008-03-31,2008-04-30,0.07360505272321012,0.13960810242000787,2279
monthly,2008-04-30,2008-05-30,-0.016001174173886093,0.03373259058752104,2272
monthly,2008-05-30,2008-06-30,0.03461417141991389,0.05742583532701545,2292
monthly,2008-06-30,2008-07-31,-0.15145753139399218,-0.17467050783702787,2219
monthly,2008-07-31,2008-08-29,-0.09747969982485857,-0.09820459258516077,2245
monthly,2008-08-29,2008-09-30,-0.062168482182004325,-0.08146293873318175,2237
monthly,2008-09-30,2008-10-31,0.08175813456414095,0.08258970978457533,2171
monthly,2008-10-31,2008-11-28,0.17064699827598703,0.16932083034621875,1966
monthly,2008-11-28,2008-12-31,-0.08801048767024522,-0.08224142600760094,1795
monthly,2008-12-31,2009-01-30,0.09620854722085466,0.1514231272746243,1831
monthly,2009-01-30,2009-02-27,0.04263342570321785,0.06085492580576076,1768
monthly,2009-02-27,2009-03-31,0.004142874250514284,0.014913265381915593,1679
monthly,2009-03-31,2009-04-30,-0.13882688818829567,-0.12041620162606269,1732
monthly,2009-04-30,2009-05-29,-0.09112231938715443,-0.05171151196141272,1871
monthly,2009-05-29,2009-06-30,-0.15484436681234048,-0.15384380735733033,1914
monthly,2009-06-30,2009-07-31,-0.01815605488251517,0.009661441207331053,1951
monthly,2009-07-31,2009-08-31,0.010964458613213915,0.07615365624780315,2015
monthly,2009-08-31,2009-09-30,-0.04902125444169646,-0.008950005794547779,2031
monthly,2009-09-30,2009-10-30,0.15111779141074927,0.1731539554828066,2034
monthly,2009-10-30,2009-11-30,0.11889134020016232,0.18011090260016352,1988
monthly,2009-11-30,2009-12-31,-0.138662144737658,-0.12961788301165536,1979
monthly,2009-12-31,2010-01-29,-0.021321709383379763,0.00818122883603638,2023
monthly,2010-01-29,2010-02-26,-0.000327662001663217,0.046879982099601064,1988
monthly,2010-02-26,2010-03-31,-0.048607719351773,-0.007064879171750638,2011
monthly,2010-03-31,2010-04-30,-0.16868314281083033,-0.1311833993376082,2052
monthly,2010-04-30,2010-05-28,0.05835223225341677,0.05751861235402612,2068
monthly,2010-05-28,2010-06-30,0.06835524404305346,0.06857215462154531,2048
monthly,2010-06-30,2010-07-30,0.015017025392589319,0.038216082086206346,2007
monthly,2010-07-30,2010-08-31,0.15635652538163525,0.2390518337738299,2013
monthly,2010-08-31,2010-09-30,-0.10206435914341577,-0.08330621348475688,1972
monthly,2010-09-30,2010-10-29,-0.04002783425458331,-0.022144960935004527,2025
monthly,2010-10-29,2010-11-30,-0.046397938210577076,-0.05671700650453436,2042
monthly,2010-11-30,2010-12-31,-0.11482986057498999,-0.09150272189513356,2049
monthly,2010-12-31,2011-01-31,0.15532016356016407,0.23690234769758423,2089
monthly,2011-01-31,2011-02-28,-0.014073636373099338,0.014299815424157272,2066
monthly,2011-02-28,2011-03-31,-0.003560019267855019,0.01168700014097178,2068
monthly,2011-03-31,2011-04-29,0.10309357915479342,0.13347811459490277,2057
monthly,2011-04-29,2011-05-31,0.06395888178499018,0.10931013206015257,2036
monthly,2011-05-31,2011-06-30,0.03295043431917962,0.05154471858034329,2048
monthly,2011-06-30,2011-07-29,0.019229549716554144,0.011879314313196492,2040
monthly,2011-07-29,2011-08-31,0.1995522374473085,0.2134867008953695,2008
monthly,2011-08-31,2011-09-30,0.11510087155630264,0.12082020577537171,1975
monthly,2011-09-30,2011-10-31,-0.0657786347451079,-0.05047058099939847,1912
monthly,2011-10-31,2011-11-30,0.07370509952764107,0.08356303531354371,1963
monthly,2011-11-30,2011-12-30,-0.07639290752877563,-0.05856001481276306,1938
monthly,2011-12-30,2012-01-31,-0.10586411818384335,-0.11559190480871538,1931
monthly,2012-01-31,2012-02-29,0.03369095099501149,0.11839701474699417,1970
monthly,2012-02-29,2012-03-30,-0.053495415052380986,-0.024833569661744923,1972
monthly,2012-03-30,2012-04-30,0.07582626442527596,0.11878520216131452,1968
monthly,2012-04-30,2012-05-31,0.06020112569848067,0.05720098096804568,1961
monthly,2012-05-31,2012-06-29,-0.14955654537355495,-0.1663965001562453,1909
monthly,2012-06-29,2012-07-31,0.10860708731145781,0.1515165363248857,1959
monthly,2012-07-31,2012-08-31,-0.018630623651702146,0.021124419063210442,1927
monthly,2012-08-31,2012-09-28,-0.11425468266556212,-0.12347015597540205,1926
monthly,2012-09-28,2012-10-31,0.08187202349210321,0.12559876305250012,1956
monthly,2012-10-31,2012-11-30,0.03664237476504252,0.03475274130601324,1918
monthly,2012-11-30,2012-12-31,-0.09858513259676908,-0.09900093901051851,1920
monthly,2012-12-31,2013-01-31,0.03190595497381352,0.08996842911838379,1921
monthly,2013-01-31,2013-02-28,0.017710708071108652,0.052860134505681514,1947
monthly,2013-02-28,2013-03-28,-0.07161854697345733,-0.011039825940193515,1936
monthly,2013-03-28,2013-04-30,0.03968159500699157,0.08802086953028741,1942
monthly,2013-04-30,2013-05-31,-0.1278845443370269,-0.14518364773243855,1946
monthly,2013-05-31,2013-06-28,-0.12477723577220341,-0.12744491226038013,1948
monthly,2013-06-28,2013-07-31,-0.0552573209769299,-0.04397229259701673,1948
monthly,2013-07-31,2013-08-30,0.014538680192730719,0.07387429276642353,1955
monthly,2013-08-30,2013-09-30,-0.08313149086302424,-0.09779471798563547,1939
monthly,2013-09-30,2013-10-31,0.07075130528064655,0.09370724638601646,1958
monthly,2013-10-31,2013-11-29,-0.13081179199360607,-0.14474854596408215,1934
monthly,2013-11-29,2013-12-31,0.02688409416685657,0.07979042111515676,1942
monthly,2013-12-31,2014-01-31,-0.02110300060295148,0.04808258053380865,1958
monthly,2014-01-31,2014-02-28,0.039999557942215325,0.08801140723404527,1938
monthly,2014-02-28,2014-03-31,0.005128446485556775,0.011582126987301529,1957
monthly,2014-03-31,2014-04-30,0.22261030326637812,0.2782121782764865,1941
monthly,2014-04-30,2014-05-30,0.11660859775238284,0.13658969941753404,1968
monthly,2014-05-30,2014-06-30,-0.09436310577167106,-0.06122872621883171,1971
monthly,2014-06-30,2014-07-31,0.17426862214452113,0.21595689717432315,1996
monthly,2014-07-31,2014-08-29,-0.033451549665758626,-0.002151117756485738,1982
monthly,2014-08-29,2014-09-30,0.13645360768411885,0.2131452204355546,1991
monthly,2014-09-30,2014-10-31,-0.09999312815159087,-0.15424660970512616,1970
monthly,2014-10-31,2014-11-28,0.13043485298292212,0.20515960447285359,1996
monthly,2014-11-28,2014-12-31,-0.18385103590318733,-0.24111960964732987,1990
monthly,2014-12-31,2015-01-30,0.13068717779890618,0.18393729314574755,1994
monthly,2015-01-30,2015-02-27,-0.0036195308685768243,0.029428027808602746,2003
monthly,2015-02-27,2015-03-31,-0.039977619504886874,-0.06016820698075669,2018
monthly,2015-03-31,2015-04-30,0.06938646837778537,0.10057308522494851,2015
monthly,2015-04-30,2015-05-29,0.009287000174630215,0.04468163173434984,2014
monthly,2015-05-29,2015-06-30,-0.16725718646390672,-0.1881203814931513,2017
monthly,2015-06-30,2015-07-31,0.17024562161439222,0.2340556792226638,2025
monthly,2015-07-31,2015-08-31,-0.026925748169953523,-0.026579267716999706,1998
monthly,2015-08-31,2015-09-30,0.12763353360615887,0.16849299170308837,2010
monthly,2015-09-30,2015-10-30,0.05254019805774085,0.07276717053619339,1965
monthly,2015-10-30,2015-11-30,-0.08120469194350857,-0.11648381496475997,1980
monthly,2015-11-30,2015-12-31,0.06966917964018557,0.11681568188628119,1984
monthly,2015-12-31,2016-01-29,0.17998447030043158,0.18038080812440827,1955
monthly,2016-01-29,2016-02-29,0.005593914562368267,0.03908665677348559,1923
monthly,2016-02-29,2016-03-31,-0.013034868439802087,0.03609989555367432,1933
monthly,2016-03-31,2016-04-29,-0.12065763725521632,-0.11607827030928654,1937
monthly,2016-04-29,2016-05-31,0.05529763318737292,0.07047647627002557,1941
monthly,2016-05-31,2016-06-30,0.03507094370726576,0.028767034625263553,1944
monthly,2016-06-30,2016-07-29,-0.02379853158013345,-0.061615480389169336,1932
monthly,2016-07-29,2016-08-31,-0.10533095931987521,-0.09289128993432344,1911
monthly,2016-08-31,2016-09-30,-0.12342672854501772,-0.11686818430357715,1898
monthly,2016-09-30,2016-10-31,0.20624033738008193,0.19789763139922015,1918
monthly,2016-10-31,2016-11-30,-0.19558794733282067,-0.2355188259541023,1867
monthly,2016-11-30,2016-12-30,-0.06708697474129055,-0.09522149509811362,1889
monthly,2016-12-30,2017-01-31,0.1786085342342077,0.25963980690198846,1888
monthly,2017-01-31,2017-02-28,0.07669568930774097,0.14475235087932123,1866
monthly,2017-02-28,2017-03-31,-0.06749706593914058,-0.014815304531876886,1868
monthly,2017-03-31,2017-04-28,-0.007352512375424525,-0.006773406624050848,1876
monthly,2017-04-28,2017-05-31,0.12539245513177136,0.18017400160534108,1871
monthly,2017-05-31,2017-06-30,-0.21347774918032866,-0.2274310713700103,1875
monthly,2017-06-30,2017-07-31,0.11155743536419487,0.13590263432944266,1899
monthly,2017-07-31,2017-08-31,0.05143794149755409,0.09312429124380567,1878
monthly,2017-08-31,2017-09-29,-0.22319842759233888,-0.26288787847694367,1869
monthly,2017-09-29,2017-10-31,0.12232999165201167,0.16461626783940486,1882
monthly,2017-10-31,2017-11-30,-0.013984347548735636,0.037405843774463904,1835
monthly,2017-11-30,2017-12-29,0.014593738176795849,0.12153475369168669,1864
monthly,2017-12-29,2018-01-31,0.12440706624852377,0.18740726034288688,1872
monthly,2018-01-31,2018-02-28,0.006429002364581345,0.013064097425017145,1848
monthly,2018-02-28,2018-03-29,-0.07959646648573185,-0.09453261230110423,1856
monthly,2018-03-29,2018-04-30,-0.04612402789410476,-0.047997662477852206,1836
monthly,2018-04-30,2018-05-31,-0.14252314627217727,-0.13565427285557238,1849
monthly,2018-05-31,2018-06-29,-0.01498094364036112,-0.018109369494694834,1862
monthly,2018-06-29,2018-07-31,0.10185033488629935,0.13712806194270682,1870
monthly,2018-07-31,2018-08-31,-0.08083025829348466,-0.05658870037191926,1856
monthly,2018-08-31,2018-09-28,0.14457546226101733,0.21319329920728608,1880
monthly,2018-09-28,2018-10-31,0.15302555234112944,0.1494056518863008,1884
monthly,2018-10-31,2018-11-30,0.09889576898991266,0.11671177982657804,1827
monthly,2018-11-30,2018-12-31,0.16269240259685552,0.15366405864435623,1826
monthly,2018-12-31,2019-01-31,-0.08494914948708557,-0.044114528080051,1788
monthly,2019-01-31,2019-02-28,-0.055207063651656174,-0.037833232863657494,1844
monthly,2019-02-28,2019-03-29,0.16528253642489257,0.2472080183323805,1852
monthly,2019-03-29,2019-04-30,0.05181252214408958,0.08537721350505083,1835
monthly,2019-04-30,2019-05-31,0.08687451760602294,0.10713248421100516,1844
monthly,2019-05-31,2019-06-28,0.038072531346048176,0.05138146780079992,1816
monthly,2019-06-28,2019-07-31,0.1343922479073375,0.1502436397499951,1837
monthly,2019-07-31,2019-08-30,0.13929685644566603,0.16761377000123598,1813
monthly,2019-08-30,2019-09-30,-0.028634464442939978,-0.06522390854211643,1787
monthly,2019-09-30,2019-10-31,0.062053314291044125,0.040051089784307645,1801
monthly,2019-10-31,2019-11-29,-0.038489911662576815,-0.017828543122644407,1792
monthly,2019-11-29,2019-12-31,-0.08793201434821152,-0.049345447526829546,1800
monthly,2019-12-31,2020-01-31,0.16743383885862145,0.2058719599116397,1809
monthly,2020-01-31,2020-02-28,-0.007994930274863445,0.027004627767489655,1783
monthly,2020-02-28,2020-03-31,0.17345171671530152,0.19025736743042498,1765
monthly,2020-03-31,2020-04-30,-0.10410461973639643,-0.06878934467843266,1688
monthly,2020-04-30,2020-05-29,-0.0019801648335841305,0.06516519526636833,1750
monthly,2020-05-29,2020-06-30,-0.07350793839365093,-0.08632661167313589,1758
monthly,2020-06-30,2020-07-31,0.09609977243603017,0.19387435562524294,1750
monthly,2020-07-31,2020-08-31,-0.015594781889966597,-0.02707746345164066,1742
monthly,2020-08-31,2020-09-30,0.05707806350535653,0.11997744268089928,1769
monthly,2020-09-30,2020-10-30,-0.005997720547137707,-0.0028286750749705017,1787
monthly,2020-10-30,2020-11-30,-0.18344047036826086,-0.1711866928636989,1746
monthly,2020-11-30,2020-12-31,-0.08049694282482314,-0.07143215012728972,1810
monthly,2020-12-31,2021-01-29,-0.12364913982386679,-0.25790006564885104,1800
